111theta,111intensity,200theta,200intensity,220theta,220intensity,311theta,311intensity,222theta,222intensity,400theta,400intensity
20.96,83.3,23.96,58.3,33.46,137.5,39.46,183.3,,,,
20.962,79.2,23.962,37.5,33.462,133.3,39.462,112.5,,,,
20.964,70.8,23.964,66.7,33.464,183.3,39.464,87.5,,,,
20.966,70.8,23.966,58.3,33.466,179.2,39.466,91.7,,,,
20.968,50,23.968,62.5,33.468,154.2,39.468,154.2,,,,
20.97,58.3,23.97,79.2,33.47,154.2,39.47,129.2,,,,
20.972,120.8,23.972,37.5,33.472,150,39.472,83.3,,,,
20.974,62.5,23.974,79.2,33.474,162.5,39.474,62.5,,,,
20.976,75,23.976,45.8,33.476,170.8,39.476,79.2,,,,
20.978,75,23.978,75,33.478,133.3,39.478,100,,,,
20.98,108.3,23.98,79.2,33.48,125,39.48,100,,,,
20.982,83.3,23.982,50,33.482,166.7,39.482,120.8,,,,
20.984,79.2,23.984,66.7,33.484,158.3,39.484,108.3,,,,
20.986,79.2,23.986,75,33.486,141.7,39.486,75,,,,
20.988,91.7,23.988,58.3,33.488,179.2,39.488,87.5,,,,
20.99,79.2,23.99,54.2,33.49,212.5,39.49,116.7,,,,
20.992,116.7,23.992,58.3,33.492,145.8,39.492,79.2,,,,
20.994,91.7,23.994,45.8,33.494,166.7,39.494,145.8,,,,
20.996,83.3,23.996,58.3,33.496,137.5,39.496,95.8,,,,
20.998,66.7,23.998,62.5,33.498,150,39.498,108.3,,,,
21,70.8,24,20.8,33.5,162.5,39.5,104.2,,,,
,,,,33.502,125,,,,,,
,,,,33.504,145.8,,,,,,
,,,,33.506,116.7,,,,,,
,,,,33.508,175,,,,,,
,,,,33.51,183.3,,,,,,
,,,,33.512,166.7,,,,,,
,,,,33.514,141.7,,,,,,
,,,,33.516,154.2,,,,,,
,,,,33.518,137.5,,,,,,
,,,,33.52,145.8,,,,,,
,,,,33.522,150,,,,,,
,,,,33.524,158.3,,,,,,
,,,,33.526,150,,,,,,
,,,,33.528,137.5,,,,,,
,,,,33.53,175,,,,,,
,,,,33.532,137.5,,,,,,
,,,,33.534,145.8,,,,,,
,,,,33.536,150,,,,,,
,,,,33.538,129.2,,,,,,
,,,,33.54,125,,,,,,
,,,,33.542,133.3,,,,,,
,,,,33.544,154.2,,,,,,
,,,,33.546,154.2,,,,,,
,,,,33.548,162.5,,,,,,
,,,,33.55,166.7,,,,,,
,,,,33.552,229.2,,,,,,
,,,,33.554,158.3,,,,,,
,,,,33.556,145.8,,,,,,
,,,,33.558,158.3,,,,,,
,,,,33.56,179.2,,,,,,
,,,,33.562,125,,,,,,
,,,,33.564,187.5,,,,,,
,,,,33.566,175,,,,,,
,,,,33.568,166.7,,,,,,
,,,,33.57,120.8,,,,,,
,,,,33.572,208.3,,,,,,
,,,,33.574,150,,,,,,
,,,,33.576,170.8,,,,,,
,,,,33.578,166.7,,,,,,
,,,,33.58,154.2,,,,,,
,,,,33.582,150,,,,,,
,,,,33.584,125,,,,,,
,,,,33.586,150,,,,,,
,,,,33.588,133.3,,,,,,
,,,,33.59,162.5,,,,,,
,,,,33.592,120.8,,,,,,
,,,,33.594,120.8,,,,,,
,,,,33.596,166.7,,,,,,
,,,,33.598,150,,,,,,
,,,,33.6,216.7,,,,,,
,,,,33.602,133.3,,,,,,
,,,,33.604,183.3,,,,,,
,,,,33.606,179.2,,,,,,
,,,,33.608,83.3,,,,,,
,,,,33.61,133.3,,,,,,
,,,,33.612,154.2,,,,,,
,,,,33.614,170.8,,,,,,
,,,,33.616,208.3,,,,,,
,,,,33.618,145.8,,,,,,
,,,,33.62,112.5,,,,,,
,,,,33.622,104.2,,,,,,
,,,,33.624,145.8,,,,,,
,,,,33.626,154.2,,,,,,
,,,,33.628,158.3,,,,,,
,,,,33.63,95.8,,,,,,
,,,,33.632,116.7,,,,,,
,,,,33.634,145.8,,,,,,
,,,,33.636,162.5,,,,,,
,,,,33.638,112.5,,,,,,
,,,,33.64,120.8,,,,,,
,,,,33.642,129.2,,,,,,
,,,,33.644,183.3,,,,,,
,,,,33.646,137.5,,,,,,
,,,,33.648,125,,,,,,
,,,,33.65,150,,,,,,
,,,,33.652,129.2,,,,,,
,,,,33.654,154.2,,,,,,
,,,,33.656,162.5,,,,,,
,,,,33.658,137.5,,,,,,
,,,,33.66,162.5,,,,,,
,,,,33.662,133.3,,,,,,
,,,,33.664,154.2,,,,,,
,,,,33.666,162.5,,,,,,
,,,,33.668,112.5,,,,,,
,,,,33.67,125,,,,,,
,,,,33.672,125,,,,,,
,,,,33.674,175,,,,,,
,,,,33.676,162.5,,,,,,
,,,,33.678,120.8,,,,,,
,,,,33.68,154.2,,,,,,
,,,,33.682,166.7,,,,,,
,,,,33.684,108.3,,,,,,
,,,,33.686,125,,,,,,
,,,,33.688,187.5,,,,,,
,,,,33.69,91.7,,,,,,
,,,,33.692,129.2,,,,,,
,,,,33.694,137.5,,,,,,
,,,,33.696,158.3,,,,,,
,,,,33.698,120.8,,,,,,
,,,,33.7,116.7,,,,,,
,,,,33.702,141.7,,,,,,
,,,,33.704,79.2,,,,,,
,,,,33.706,141.7,,,,,,
,,,,33.708,150,,,,,,
,,,,33.71,183.3,,,,,,
,,,,33.712,137.5,,,,,,
,,,,33.714,154.2,,,,,,
,,,,33.716,145.8,,,,,,
,,,,33.718,162.5,,,,,,
,,,,33.72,133.3,,,,,,
,,,,33.722,183.3,,,,,,
,,,,33.724,145.8,,,,,,
,,,,33.726,116.7,,,,,,
,,,,33.728,166.7,,,,,,
,,,,33.73,112.5,,,,,,
,,,,33.732,183.3,,,,,,
,,,,33.734,191.7,,,,,,
,,,,33.736,129.2,,,,,,
,,,,33.738,191.7,,,,,,
,,,,33.74,158.3,,,,,,
,,,,33.742,129.2,,,,,,
,,,,33.744,187.5,,,,,,
,,,,33.746,150,,,,,,
,,,,33.748,145.8,,,,,,
,,,,33.75,108.3,,,,,,
,,,,33.752,129.2,,,,,,
,,,,33.754,150,,,,,,
,,,,33.756,150,,,,,,
,,,,33.758,108.3,,,,,,
,,,,33.76,183.3,,,,,,
,,,,33.762,187.5,,,,,,
,,,,33.764,141.7,,,,,,
,,,,33.766,158.3,,,,,,
,,,,33.768,162.5,,,,,,
,,,,33.77,125,,,,,,
,,,,33.772,108.3,,,,,,
,,,,33.774,137.5,,,,,,
,,,,33.776,137.5,,,,,,
,,,,33.778,179.2,,,,,,
,,,,33.78,170.8,,,,,,
,,,,33.782,150,,,,,,
,,,,33.784,133.3,,,,,,
,,,,33.786,129.2,,,,,,
,,,,33.788,170.8,,,,,,
,,,,33.79,116.7,,,,,,
,,,,33.792,170.8,,,,,,
,,,,33.794,129.2,,,,,,
,,,,33.796,125,,,,,,
,,,,33.798,141.7,,,,,,
,,,,33.8,150,,,,,,
,,,,33.802,141.7,,,,,,
,,,,33.804,141.7,,,,,,
,,,,33.806,116.7,,,,,,
,,,,33.808,87.5,,,,,,
,,,,33.81,166.7,,,,,,
,,,,33.812,108.3,,,,,,
,,,,33.814,137.5,,,,,,
,,,,33.816,141.7,,,,,,
,,,,33.818,154.2,,,,,,
,,,,33.82,150,,,,,,
,,,,33.822,137.5,,,,,,
,,,,33.824,129.2,,,,,,
,,,,33.826,125,,,,,,
,,,,33.828,120.8,,,,,,
,,,,33.83,162.5,,,,,,
,,,,33.832,133.3,,,,,,
,,,,33.834,137.5,,,,,,
,,,,33.836,145.8,,,,,,
,,,,33.838,166.7,,,,,,
,,,,33.84,154.2,,,,,,
,,,,33.842,108.3,,,,,,
,,,,33.844,95.8,,,,,,
,,,,33.846,87.5,,,,,,
,,,,33.848,120.8,,,,,,
,,,,33.85,129.2,,,,,,
,,,,33.852,112.5,,,,,,
,,,,33.854,112.5,,,,,,
,,,,33.856,162.5,,,,,,
,,,,33.858,116.7,,,,,,
,,,,33.86,137.5,,,,,,
,,,,33.862,133.3,,,,,,
,,,,33.864,220.8,,,,,,
,,,,33.866,154.2,,,,,,
,,,,33.868,112.5,,,,,,
,,,,33.87,175,,,,,,
,,,,33.872,104.2,,,,,,
,,,,33.874,133.3,,,,,,
,,,,33.876,154.2,,,,,,
,,,,33.878,116.7,,,,,,
,,,,33.88,120.8,,,,,,
,,,,33.882,154.2,,,,,,
,,,,33.884,125,,,,,,
,,,,33.886,150,,,,,,
,,,,33.888,116.7,,,,,,
,,,,33.89,125,,,,,,
,,,,33.892,175,,,,,,
,,,,33.894,141.7,,,,,,
,,,,33.896,141.7,,,,,,
,,,,33.898,145.8,,,,,,
,,,,33.9,187.5,,,,,,
,,,,33.902,141.7,,,,,,
,,,,33.904,133.3,,,,,,
,,,,33.906,120.8,,,,,,
,,,,33.908,91.7,,,,,,
,,,,33.91,133.3,,,,,,
,,,,33.912,170.8,,,,,,
,,,,33.914,145.8,,,,,,
,,,,33.916,141.7,,,,,,
,,,,33.918,100,,,,,,
,,,,33.92,120.8,,,,,,
,,,,33.922,150,,,,,,
,,,,33.924,162.5,,,,,,
,,,,33.926,158.3,,,,,,
,,,,33.928,137.5,,,,,,
,,,,33.93,108.3,,,,,,
,,,,33.932,154.2,,,,,,
,,,,33.934,100,,,,,,
,,,,33.936,137.5,,,,,,
,,,,33.938,120.8,,,,,,
,,,,33.94,137.5,,,,,,
,,,,33.942,104.2,,,,,,
,,,,33.944,120.8,,,,,,
,,,,33.946,150,,,,,,
,,,,33.948,133.3,,,,,,
,,,,33.95,116.7,,,,,,
,,,,33.952,154.2,,,,,,
,,,,33.954,133.3,,,,,,
,,,,33.956,108.3,,,,,,
,,,,33.958,120.8,,,,,,
,,,,33.96,145.8,,,,,,
,,,,33.962,108.3,,,,,,
,,,,33.964,154.2,,,,,,
,,,,33.966,125,,,,,,
,,,,33.968,129.2,,,,,,
,,,,33.97,141.7,,,,,,
,,,,33.972,108.3,,,,,,
,,,,33.974,150,,,,,,
,,,,33.976,104.2,,,,,,
,,,,33.978,141.7,,,,,,
,,,,33.98,116.7,,,,,,
,,,,33.982,187.5,,,,,,
,,,,33.984,175,,,,,,
,,,,33.986,154.2,,,,,,
,,,,33.988,87.5,,,,,,
,,,,33.99,112.5,,,,,,
,,,,33.992,112.5,,,,,,
,,,,33.994,158.3,,,,,,
,,,,33.996,183.3,,,,,,
,,,,33.998,108.3,,,,,,
,,,,34,87.5,,,,,,
