111theta,111intensity,200theta,200intensity,220theta,220intensity,311theta,311intensity,222theta,222intensity,400theta,400intensity
20.422,66.7,23.422,75,32.922,300,38.922,104.2,51.422,158.3,53.812,87.5
20.424,41.7,23.424,75,32.924,304.2,38.924,108.3,51.424,175,53.814,62.5
20.426,29.2,23.426,66.7,32.926,316.7,38.926,91.7,51.426,129.2,53.816,95.8
20.428,58.3,23.428,62.5,32.928,300,38.928,112.5,51.428,208.3,53.818,95.8
20.43,41.7,23.43,58.3,32.93,225,38.93,116.7,51.43,133.3,53.82,112.5
20.432,58.3,23.432,54.2,32.932,283.3,38.932,100,51.432,133.3,53.822,83.3
20.434,75,23.434,54.2,32.934,270.8,38.934,141.7,51.434,179.2,53.824,75
20.436,45.8,23.436,75,32.936,291.7,38.936,104.2,51.436,154.2,53.826,116.7
20.438,41.7,23.438,75,32.938,254.2,38.938,120.8,51.438,154.2,53.828,108.3
20.44,70.8,23.44,45.8,32.94,254.2,38.94,112.5,51.44,145.8,53.83,91.7
20.442,62.5,23.442,66.7,32.942,275,38.942,108.3,51.442,183.3,53.832,100
20.444,29.2,23.444,75,32.944,300,38.944,129.2,51.444,162.5,53.834,91.7
20.446,70.8,23.446,58.3,32.946,212.5,38.946,129.2,51.446,150,53.836,133.3
20.448,58.3,23.448,70.8,32.948,262.5,38.948,129.2,51.448,145.8,53.838,108.3
20.45,66.7,23.45,66.7,32.95,241.7,38.95,133.3,51.45,158.3,53.84,75
20.452,41.7,23.452,54.2,32.952,237.5,38.952,108.3,51.452,137.5,53.842,87.5
20.454,50,23.454,70.8,32.954,270.8,38.954,83.3,51.454,187.5,53.844,75
20.456,45.8,23.456,66.7,32.956,220.8,38.956,125,51.456,200,53.846,87.5
20.458,66.7,23.458,70.8,32.958,270.8,38.958,87.5,51.458,162.5,53.848,129.2
20.46,62.5,23.46,79.2,32.96,254.2,38.96,100,51.46,158.3,53.85,75
20.462,41.7,23.462,83.3,32.962,241.7,38.962,125,51.462,158.3,53.852,75
20.464,45.8,23.464,37.5,32.964,208.3,38.964,145.8,51.464,154.2,53.854,66.7
20.466,50,23.466,50,32.966,316.7,38.966,104.2,51.466,100,53.856,87.5
20.468,58.3,23.468,25,32.968,250,38.968,95.8,51.468,154.2,53.858,116.7
20.47,45.8,23.47,75,32.97,266.7,38.97,150,51.47,175,53.86,95.8
20.472,45.8,23.472,58.3,32.972,287.5,38.972,141.7,51.472,175,53.862,95.8
20.474,33.3,23.474,54.2,32.974,279.2,38.974,145.8,51.474,154.2,53.864,66.7
20.476,54.2,23.476,45.8,32.976,250,38.976,145.8,51.476,120.8,53.866,125
20.478,54.2,23.478,91.7,32.978,208.3,38.978,95.8,51.478,154.2,53.868,112.5
20.48,45.8,23.48,66.7,32.98,187.5,38.98,100,51.48,166.7,53.87,120.8
20.482,79.2,23.482,66.7,32.982,262.5,38.982,133.3,51.482,91.7,53.872,104.2
20.484,58.3,23.484,79.2,32.984,237.5,38.984,133.3,51.484,150,53.874,129.2
20.486,62.5,23.486,66.7,32.986,191.7,38.986,150,51.486,154.2,53.876,87.5
20.488,91.7,23.488,58.3,32.988,270.8,38.988,104.2,51.488,141.7,53.878,112.5
20.49,75,23.49,58.3,32.99,254.2,38.99,125,51.49,125,53.88,108.3
20.492,45.8,23.492,37.5,32.992,254.2,38.992,83.3,51.492,100,53.882,112.5
20.494,50,23.494,45.8,32.994,229.2,38.994,87.5,51.494,133.3,53.884,104.2
20.496,41.7,23.496,41.7,32.996,233.3,38.996,112.5,51.496,183.3,53.886,100
20.498,45.8,23.498,58.3,32.998,241.7,38.998,154.2,51.498,129.2,53.888,75
20.5,54.2,23.5,50,33,295.8,39,108.3,51.5,154.2,53.89,95.8
20.502,70.8,23.502,62.5,33.002,291.7,39.002,83.3,51.502,100,53.892,75
20.504,75,23.504,83.3,33.004,187.5,39.004,129.2,51.504,91.7,53.894,83.3
20.506,29.2,23.506,33.3,33.006,245.8,39.006,116.7,51.506,158.3,53.896,141.7
20.508,58.3,23.508,95.8,33.008,170.8,39.008,112.5,51.508,166.7,53.898,116.7
20.51,58.3,23.51,58.3,33.01,233.3,39.01,137.5,51.51,133.3,53.9,95.8
20.512,50,23.512,50,33.012,250,39.012,95.8,51.512,125,53.902,58.3
20.514,58.3,23.514,70.8,33.014,245.8,39.014,112.5,51.514,125,53.904,91.7
20.516,62.5,23.516,70.8,33.016,212.5,39.016,120.8,51.516,150,53.906,125
20.518,29.2,23.518,95.8,33.018,287.5,39.018,137.5,51.518,104.2,53.908,66.7
20.52,58.3,23.52,79.2,33.02,204.2,39.02,104.2,51.52,112.5,53.91,66.7
20.522,37.5,23.522,75,33.022,212.5,39.022,108.3,51.522,95.8,53.912,79.2
20.524,58.3,23.524,54.2,33.024,250,39.024,112.5,51.524,116.7,53.914,100
20.526,45.8,23.526,41.7,33.026,220.8,39.026,125,51.526,162.5,53.916,120.8
20.528,70.8,23.528,41.7,33.028,250,39.028,112.5,51.528,129.2,53.918,133.3
20.53,37.5,23.53,62.5,33.03,300,39.03,100,51.53,91.7,53.92,91.7
20.532,70.8,23.532,83.3,33.032,225,39.032,125,51.532,100,53.922,70.8
20.534,45.8,23.534,58.3,33.034,208.3,39.034,125,51.534,154.2,53.924,104.2
20.536,45.8,23.536,70.8,33.036,245.8,39.036,95.8,51.536,129.2,53.926,62.5
20.538,50,23.538,50,33.038,204.2,39.038,154.2,51.538,120.8,53.928,87.5
20.54,45.8,23.54,54.2,33.04,191.7,39.04,150,51.54,112.5,53.93,75
20.542,41.7,23.542,54.2,33.042,220.8,39.042,112.5,51.542,83.3,53.932,87.5
20.544,50,23.544,91.7,33.044,241.7,39.044,100,51.544,112.5,53.934,83.3
20.546,37.5,23.546,50,33.046,241.7,39.046,133.3,51.546,120.8,53.936,104.2
20.548,29.2,23.548,45.8,33.048,195.8,39.048,104.2,51.548,95.8,53.938,79.2
20.55,50,23.55,79.2,33.05,225,39.05,95.8,51.55,112.5,53.94,112.5
20.552,37.5,23.552,75,33.052,212.5,39.052,116.7,51.552,145.8,53.942,133.3
20.554,50,23.554,100,33.054,212.5,39.054,112.5,51.554,137.5,53.944,70.8
20.556,54.2,23.556,70.8,33.056,229.2,39.056,137.5,51.556,70.8,53.946,83.3
20.558,50,23.558,54.2,33.058,216.7,39.058,104.2,51.558,133.3,53.948,112.5
20.56,50,23.56,62.5,33.06,225,39.06,129.2,51.56,120.8,53.95,75
20.562,45.8,23.562,66.7,33.062,250,39.062,112.5,51.562,154.2,53.952,83.3
20.564,50,23.564,41.7,33.064,195.8,39.064,95.8,51.564,91.7,53.954,133.3
20.566,62.5,23.566,25,33.066,220.8,39.066,112.5,51.566,150,53.956,104.2
20.568,33.3,23.568,50,33.068,200,39.068,137.5,51.568,145.8,53.958,125
20.57,66.7,23.57,62.5,33.07,225,39.07,83.3,51.57,175,53.96,87.5
20.572,41.7,23.572,58.3,33.072,262.5,39.072,100,51.572,125,53.962,120.8
20.574,33.3,23.574,54.2,33.074,204.2,39.074,95.8,51.574,120.8,53.964,91.7
20.576,37.5,23.576,37.5,33.076,258.3,39.076,87.5,51.576,79.2,53.966,75
20.578,66.7,23.578,79.2,33.078,145.8,39.078,125,51.578,137.5,53.968,75
20.58,50,23.58,62.5,33.08,141.7,39.08,91.7,51.58,137.5,53.97,70.8
20.582,62.5,23.582,66.7,33.082,191.7,39.082,137.5,51.582,133.3,53.972,129.2
20.584,83.3,23.584,75,33.084,200,39.084,79.2,51.584,104.2,53.974,112.5
20.586,66.7,23.586,66.7,33.086,229.2,39.086,87.5,51.586,137.5,53.976,104.2
20.588,66.7,23.588,70.8,33.088,170.8,39.088,145.8,51.588,141.7,53.978,50
20.59,45.8,23.59,66.7,33.09,170.8,39.09,83.3,51.59,133.3,53.98,75
20.592,54.2,23.592,70.8,33.092,229.2,39.092,145.8,51.592,116.7,53.982,95.8
20.594,41.7,23.594,50,33.094,216.7,39.094,150,51.594,141.7,53.984,83.3
20.596,45.8,23.596,62.5,33.096,270.8,39.096,100,51.596,91.7,53.986,108.3
20.598,66.7,23.598,70.8,33.098,212.5,39.098,125,51.598,108.3,53.988,95.8
20.6,66.7,23.6,62.5,33.1,208.3,39.1,116.7,51.6,108.3,53.99,79.2
20.602,45.8,23.602,58.3,33.102,204.2,39.102,120.8,51.602,87.5,53.992,108.3
20.604,41.7,23.604,33.3,33.104,233.3,39.104,79.2,51.604,125,53.994,116.7
20.606,58.3,23.606,45.8,33.106,166.7,39.106,166.7,51.606,116.7,53.996,100
20.608,33.3,23.608,75,33.108,166.7,39.108,75,51.608,108.3,53.998,150
20.61,45.8,23.61,58.3,33.11,208.3,39.11,100,51.61,79.2,54,75
20.612,50,23.612,66.7,33.112,233.3,39.112,83.3,51.612,108.3,,
20.614,37.5,23.614,54.2,33.114,183.3,39.114,108.3,51.614,125,,
20.616,75,23.616,54.2,33.116,254.2,39.116,108.3,51.616,100,,
20.618,37.5,23.618,66.7,33.118,237.5,39.118,104.2,51.618,112.5,,
20.62,33.3,23.62,54.2,33.12,245.8,39.12,108.3,51.62,129.2,,
20.622,70.8,23.622,41.7,33.122,254.2,39.122,120.8,51.622,137.5,,
20.624,50,23.624,75,33.124,191.7,39.124,133.3,51.624,100,,
20.626,54.2,23.626,66.7,33.126,179.2,39.126,104.2,51.626,133.3,,
20.628,25,23.628,108.3,33.128,166.7,39.128,91.7,51.628,83.3,,
20.63,58.3,23.63,70.8,33.13,162.5,39.13,120.8,51.63,116.7,,
20.632,41.7,23.632,66.7,33.132,200,39.132,104.2,51.632,150,,
20.634,58.3,23.634,83.3,33.134,162.5,39.134,100,51.634,137.5,,
20.636,54.2,23.636,75,33.136,216.7,39.136,95.8,51.636,137.5,,
20.638,66.7,23.638,41.7,33.138,262.5,39.138,95.8,51.638,137.5,,
20.64,70.8,23.64,75,33.14,191.7,39.14,83.3,51.64,104.2,,
20.642,41.7,23.642,58.3,33.142,279.2,39.142,66.7,51.642,116.7,,
20.644,50,23.644,50,33.144,162.5,39.144,79.2,51.644,125,,
20.646,16.7,23.646,66.7,33.146,204.2,39.146,137.5,51.646,100,,
20.648,50,23.648,50,33.148,154.2,39.148,87.5,51.648,116.7,,
20.65,45.8,23.65,66.7,33.15,229.2,39.15,91.7,51.65,100,,
20.652,62.5,23.652,75,33.152,141.7,39.152,120.8,51.652,158.3,,
20.654,50,23.654,37.5,33.154,216.7,39.154,125,51.654,83.3,,
20.656,45.8,23.656,66.7,33.156,187.5,39.156,129.2,51.656,129.2,,
20.658,37.5,23.658,62.5,33.158,233.3,39.158,112.5,51.658,129.2,,
20.66,37.5,23.66,58.3,33.16,220.8,39.16,100,51.66,145.8,,
20.662,54.2,23.662,54.2,33.162,254.2,39.162,83.3,51.662,116.7,,
20.664,45.8,23.664,54.2,33.164,187.5,39.164,108.3,51.664,112.5,,
20.666,66.7,23.666,41.7,33.166,170.8,39.166,100,51.666,154.2,,
20.668,29.2,23.668,50,33.168,262.5,39.168,87.5,51.668,91.7,,
20.67,41.7,23.67,66.7,33.17,233.3,39.17,104.2,51.67,125,,
20.672,66.7,23.672,45.8,33.172,245.8,39.172,108.3,51.672,116.7,,
20.674,58.3,23.674,29.2,33.174,154.2,39.174,141.7,51.674,129.2,,
20.676,62.5,23.676,58.3,33.176,158.3,39.176,108.3,51.676,116.7,,
20.678,62.5,23.678,66.7,33.178,195.8,39.178,66.7,51.678,100,,
20.68,54.2,23.68,83.3,33.18,170.8,39.18,91.7,51.68,187.5,,
20.682,45.8,23.682,41.7,33.182,166.7,39.182,100,51.682,95.8,,
