200thetas,200intensity,211thetas,211intensity,220thetas,220intensity,310thetas,310intensity,222thetas,222intensity
28.998,0.01785972441295388,35.49800000000001,0.041072225717981456,41.49800000000001,0.007082630093402154,46.49800000000001,0.016037566460327887,50.99800000000001,0.04188738747507779
29.0,0.017660590084080927,35.5,0.04034879639463978,41.5,0.007030491138409459,46.5,0.01589793294418529,51.0,0.041225886613224086
29.002,0.017464748260042982,35.50199999999999,0.039644054800771315,41.502,0.006978924465941244,46.502,0.015760105482794357,51.002,0.04057971522092048
29.004,0.0172721271824339,35.504,0.038957371702655265,41.504,0.006927921750765584,46.504,0.015624053229337043,51.004,0.03994841003913346
29.006,0.017082657025468326,35.506,0.038288143745687904,41.506,0.0068774748181375574,46.506,0.015489745989201218,51.006,0.039331524915603176
29.008000000000006,0.016896269834236338,35.508,0.03763579220724247,41.508,0.006827575640553881,46.508,0.015357154203592509,51.008,0.038728630064460236
29.01,0.01671289946523781,35.51,0.0369997618179255,41.51,0.006778216334589601,46.51,0.015226248933624197,51.01,0.03813931136231817
29.012,0.016532481529092004,35.512,0.036379519647031816,41.512,0.00672938915781254,46.512,0.01509700184486425,51.012,0.03756316967881872
29.014,0.016354953335338658,35.514,0.03577455404833998,41.514,0.006681086505776288,46.514,0.014969385192332412,51.014,0.03699982023978789
29.016,0.01618025383924575,35.516,0.03518437366256929,41.51600000000001,0.006633300909084847,46.51600000000001,0.014843371805920387,51.01600000000001,0.036448892021179936
29.018,0.016008323590532406,35.518,0.03460850647312355,41.518,0.0065860250305332475,46.518,0.014718935076237987,51.018,0.035910027172222705
29.02,0.015839104683941074,35.52,0.03404649891196597,41.52,0.0065392516623140285,46.52,0.014596048940850629,51.02,0.03538288046610693
29.022,0.01567254071157297,35.522,0.03349791501262074,41.522,0.006492973723296519,46.522,0.014474687870918443,51.022,0.034867118776849414
29.024,0.015508576716923215,35.524,0.03296233560754736,41.524,0.006447184256369181,46.524,0.01435482685820404,51.024,0.03436242058085512
29.026,0.015347159150544359,35.526,0.032439357567310916,41.526,0.0064018764258482646,46.526,0.014236441402450124,51.026,0.033868475481930144
29.028,0.015188235827270241,35.528,0.03192859307907165,41.528,0.00635704351495006,46.528,0.014119507499112924,51.028,0.0333849837585046
29.03,0.015031755884945047,35.53,0.03142966896217743,41.53,0.006312678923321031,46.53,0.014004001627429805,51.03,0.03291165593186345
29.032,0.01487766974458976,35.532,0.030942226018682455,41.532,0.006268776164631401,46.532,0.013889900738829116,51.032,0.03244821235437085
29.034,0.014725929071954247,35.534,0.030465918416816694,41.534,0.006225328864223158,46.534,0.013777182245652558,51.034,0.031994382816578175
29.036,0.014576486740403703,35.536,0.030000413105551082,41.536,0.006182330756816815,46.536,0.013665824010195364,51.036,0.031549906172306456
29.038,0.014429296795073644,35.53800000000001,0.029545389258472263,41.538,0.00613977568427114,46.538,0.013555804334043478,51.038,0.03111452998074122
29.04,0.014284314418263869,35.54,0.029100537745350395,41.54,0.006097657593397008,46.54,0.013447101947705223,51.04,0.03068801016470218
29.042,0.014141495896004832,35.542,0.028665560629836925,41.542,0.0060559705338221435,46.542,0.013339696000523696,51.042,0.03027011068425148
29.044,0.01400079858576332,35.54400000000001,0.02824017069186973,41.544,0.006014708655907861,46.544,0.01323356605086762,51.044,0.02986060322489465
29.046,0.013862180885239262,35.546,0.02782409097339527,41.54600000000001,0.005973866208712469,46.54600000000001,0.013128692056582002,51.04600000000001,0.029459266899604764
29.048,0.013725602202209846,35.548,0.027417054346145664,41.548,0.0059334375380054784,46.548,0.013025054365704268,51.048,0.02906588796403535
29.05,0.013591022925387105,35.55,0.027018803100284053,41.55,0.005893417084324589,46.55,0.012922633707420977,51.05,0.028680259544204445
29.052,0.013458404396243358,35.552,0.026629088552753723,41.552,0.005853799381080836,46.552,0.012821411183274041,51.052,0.0283021813760987
29.054,0.013327708881773998,35.554,0.0262476706743134,41.554,0.005814579052706954,46.554,0.01272136825859998,51.054,0.027931459556578983
29.056,0.013198899548160184,35.556,0.02587431773422462,41.556,0.005775750812847246,46.556,0.012622486754193248,51.056,0.02756790630503114
29.058000000000003,0.013071940435294029,35.558,0.025508805961667196,41.558,0.005737309462591917,46.558,0.012524748838197595,51.058,0.027211339735280192
29.06,0.012946796432144726,35.56,0.025150919223009757,41.56,0.0056992498887484975,46.56,0.012428137018202456,51.06,0.02686158363721438
29.062,0.012823433252918631,35.562,0.02480044871407925,41.562,0.005661567062156357,46.562,0.012332634133556286,51.062,0.02651846726771921
29.064,0.012701817414000564,35.564,0.024457192666657718,41.56399999999999,0.005624256036037053,46.56399999999999,0.012238223347874541,51.06399999999999,0.026181825150420238
