111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity,400thetas,400intensity
19.55,18.87054284321595,22.57,12.037841053062525,32.57,66.87001987285251,38.07,130.94137795880258,51.07,21.818007977929877,52.83,3.137368412966461
19.56,22.684764780894703,22.58,13.609026273739305,32.58,60.597202396183654,38.08,158.27458550003803,51.08,19.4884700233218,52.84,3.0174353945120624
19.57,27.745899839137568,22.59,15.503327885334992,32.59,55.16111997992986,38.09,194.3966111163344,51.09,17.50740118670891,52.85,2.9042320767368537
19.58,34.638774986894,22.6,17.813789719954013,32.6,50.4202997626524,38.1,243.0150271018924,51.1,15.809620492131335,52.86,2.797265521586274
19.59,44.31345501143136,22.61,20.668561362899077,32.61,46.261763329594864,38.11,309.53220900778064,51.11,14.344286856097824,52.87,2.696086998467609
19.6,58.36775999824282,22.62,24.247476749059338,32.62,42.59444911009051,38.12,401.4046474087416,51.12,13.07132753626541,52.88,2.600287322372973
19.61,79.56658102009298,22.63,28.808052237160158,32.63,39.344329903444674,38.13,527.2364525302946,51.13,11.958847658035559,52.89,2.5094927542494205
19.62,112.70725116059721,22.64,34.72704797206646,32.64,36.450746946549614,38.14,691.097819034033,51.14,10.981229238558944,52.9,2.4233613876170095
19.63,165.39574236813834,22.65,42.56795875111729,32.65,33.86362787569013,38.15,875.5612544588294,51.15,10.117720498855183,52.91,2.3415799567752456
19.64,244.57206781878517,22.66,53.19130244843964,32.66,31.541354336506338,38.16,1018.1885684617577,51.16,9.351377817013148,52.92,2.2638610114289173
19.65,333.27199669380377,22.67,67.93176791330295,32.67,29.44911225524966,38.17,1034.1170012813036,51.17,8.668264129989693,52.93,2.189940410539005
19.66,359.52623820108846,22.68,88.86038117257326,32.68,27.557604352893527,38.18,911.7921259138086,51.18,8.056835809347843,52.94,2.11957509491838
19.67,291.4234833636357,22.69,119.06273131428759,32.69,25.842037119937444,38.19,729.2168058740915,51.19,7.507469454746515,52.95,2.0525411037665466
19.68,201.99836929684025,22.7,162.42659633762975,32.7,24.281317605555113,38.2,558.4134655854999,51.2,7.012093557276032,52.96,1.988631805140836
19.69,136.26306497436602,22.71,220.91200269917,32.71,22.857411953697262,38.21,424.6101190030162,51.21,6.563899481293851,52.97,1.9276563144419308
19.7,94.37465781595141,22.72,284.97171878117734,32.72,21.55482962104724,38.22,326.3413610708109,51.22,6.157112958298893,52.98,1.8694380784670592
19.71,67.9232824924441,22.73,322.1732806996073,32.73,20.360205984913662,38.23,255.21201967819263,51.23,5.786812124316224,52.99,1.8138136055477996
19.72,50.715011036264585,22.74,302.0155282686874,32.74,19.261962520659925,38.24,203.3675253792263,51.24,5.448781635332915,53.0,1.7606313248278924
19.73,39.08895877933542,22.75,242.09411024301826,32.75,18.250028543460196,38.25,164.99032331937738,51.25,5.1393949549456375,53.01,1.7097505599111975
19.74,30.94401797380415,22.76,179.77428436336118,32.76,17.315612121305346,38.26,136.0622424716705,51.26,4.855518794878912,53.02,1.6610406039816503
