111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity,400thetas,400intensity
20.4,1.0815956651842729,23.4,3.4021138842718233,33.4,7.102888361144103,38.9,6.2172365026543615,,,,
20.41,1.053368361957192,23.41,3.3030163230189706,33.41,6.965931009755766,38.91,6.053183557868353,,,,
20.42,1.0262304091761287,23.42,3.2081773349613214,33.42,6.8328941176913265,38.92,5.8955226685824345,,,,
20.43,1.000126536210337,23.43,3.1173568630122435,33.43,6.703629575071505,38.93,5.7439268595166775,,,,
20.44,0.9750049294687168,23.44,3.030331495432274,33.44,6.5779961957945225,38.94,5.598089746091737,,,,
20.45,0.9508169764539964,23.45,2.946893102594253,33.45,6.455859333007193,38.95,5.457724001699416,,,,
20.46,0.927517031627357,23.46,2.866847601983285,33.46,6.3370905192449625,38.96,5.322559956115161,,,,
20.47,0.9050622019878372,23.47,2.790013837857604,33.47,6.221567129449086,38.97,5.192344312415521,,,,
20.48,0.883412150493913,23.48,2.716222563586705,33.48,6.109172065216526,38.98,5.066838971116189,,,,
20.49,0.8625289156526685,23.49,2.6453155160727904,33.49,5.999793458767008,38.99,4.9458199514347685,,,,
20.5,0.8423767457760403,23.5,2.5771445728716214,33.5,5.893324395234385,39.0,4.829076400639246,,,,
