111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity,400thetas,400intensity
20.19,1.0069794574831743,23.16,5.60141700876376,32.75,35.03583360339951,38.69,9.805330717497645,51.69,2.0045665110681985,53.45,1.2855879435327346
20.2,0.9709110813924441,23.17,5.357220142347152,32.76,33.28701483333279,38.7,9.449741745799301,51.7,1.9551197002769352,53.46,1.2631408395180272
20.21,0.9367447668716486,23.18,5.128603137756854,32.77,31.665486214767288,38.71,9.113102524224036,51.71,1.9074778618136567,53.47,1.2412761612414616
20.22,0.9043491985186141,23.19,4.914272141231807,32.78,30.159228922991385,38.72,8.794093389780372,51.72,1.861554310060856,53.48,1.2199739455333822
20.23,0.8736041915329152,23.2,4.713064497118954,32.79,28.75760529299795,38.73,8.49150731488673,51.73,1.8172674953214996,53.49,1.1992150767186942
20.24,0.8443995793531792,23.21,4.523933145265524,32.8,27.451173246536197,38.74,8.204238591784812,51.74,1.774540643379933,53.5,1.1789812438338811
20.25,0.8166342287621204,23.22,4.345933135212596,32.81,26.231529080166677,38.75,7.931272818298364,51.75,1.7333014241987523,,
20.26,0.790215166047802,23.23,4.1782099360973515,32.82,25.09117378182361,38.76,7.671678017048262,,,,
20.27,0.7650568001467299,23.24,4.0199892748039625,32.83,24.023398947579704,38.77,7.424596744166624,,,,
20.28,0.7410802306686503,23.25,3.870568278782565,32.84,23.0221890909628,38.78,7.189239063750359,,,,
20.29,0.7182126303740111,23.26,3.72930773600668,32.85,22.08213771424589,38.79,6.964876281404222,,,,
20.3,0.6963866930935719,23.27,3.5956253142545043,32.86,21.19837497544695,38.8,6.750835344753423,,,,
20.31,0.6755401392877521,23.28,3.468989606490321,32.87,20.366505160033512,38.81,6.546493831165043,,,,
20.32,0.6556152724733562,23.29,3.3489148895355614,32.88,19.582552470867245,38.82,6.351275453473402,,,,
20.33,0.6365585806274401,23.3,3.2349565002213745,32.89,18.84291389816388,38.83,6.164646023526179,,,,
20.34,0.6183203774335562,23.31,3.1267067474260086,32.9,18.144318134338718,38.84,5.986109821112376,,,,
20.35,0.6008544788858403,23.32,3.0237912903075563,32.91,17.483789665464162,38.85,5.815206322479589,,,,
20.36,0.5841179113257301,23.33,2.925865923058403,32.92,16.858617308592322,38.86,5.651507248376747,,,,
